09:40:23.993 [DubboServerHandler-172.30.26.254:20812-thread-5] INFO  c.g.a.service.user.facade.UserProductLevelFacade - UserProductLevelFacade.findUserProductLevelByIn.info = [{"id":null,"invest":5500,"numPerPage":15,"pageNum":1,"uid":2}]
09:40:23.993 [DubboServerHandler-172.30.26.254:20812-thread-5] INFO  c.g.a.s.u.c.service.impl.UserProductLevelService - UserProductLevelService.findUserProductLevelByIn.info = [{"id":null,"invest":5500,"numPerPage":15,"pageNum":1,"uid":2}]
09:40:23.993 [DubboServerHandler-172.30.26.254:20812-thread-5] INFO  c.g.a.s.u.c.service.impl.UserProductLevelService - UserProductLevelService.findUserProductLevelByIn.info = [{"id":null,"invest":5500,"numPerPage":15,"pageNum":1,"uid":2}]
09:40:23.996 [DubboServerHandler-172.30.26.254:20812-thread-5] INFO  c.g.a.s.u.c.service.impl.UserProductInvestService - UserProductInvestService.changeInInvest.info = [{"id":null,"invest":5500,"numPerPage":15,"pageNum":1,"uid":2}]
09:40:23.996 [DubboServerHandler-172.30.26.254:20812-thread-5] INFO  c.g.a.s.u.c.service.impl.UserProductInvestService - UserProductInvestService.changeInInvest.info = [{"id":null,"invest":5500,"numPerPage":15,"pageNum":1,"uid":2}]
09:40:24.116 [DubboServerHandler-172.30.26.254:20812-thread-5] INFO  c.g.a.s.u.c.service.impl.UserProductInvestService - UserProductInvestService.changeInInvest.userProductInvest = {"createTime":1479811206000,"id":4,"totalInvest":102245.00,"uid":2,"updateTime":1479813642000,"userType":0,"version":7}
09:40:24.116 [DubboServerHandler-172.30.26.254:20812-thread-5] INFO  c.g.a.s.u.c.service.impl.UserProductInvestService - UserProductInvestService.changeInInvest.userProductInvest = {"createTime":1479811206000,"id":4,"totalInvest":102245.00,"uid":2,"updateTime":1479813642000,"userType":0,"version":7}
09:40:24.204 [DubboServerHandler-172.30.26.254:20812-thread-5] INFO  c.g.a.s.u.c.s.impl.UserProductInvestLogService - UserProductInvestLogService.save.entity = [{"afterTotalInvest":107745.00,"beforTotalInvest":102245.00,"createTime":1479865223996,"id":null,"investMoney":5500,"investType":2,"pid":4,"updateTime":1479865223996,"uuid":"2eb14414bd6d4f5e8041869d97de9768"}]
09:40:24.204 [DubboServerHandler-172.30.26.254:20812-thread-5] INFO  c.g.a.s.u.c.s.impl.UserProductInvestLogService - UserProductInvestLogService.save.entity = [{"afterTotalInvest":107745.00,"beforTotalInvest":102245.00,"createTime":1479865223996,"id":null,"investMoney":5500,"investType":2,"pid":4,"updateTime":1479865223996,"uuid":"2eb14414bd6d4f5e8041869d97de9768"}]
11:07:06.873 [DubboServerHandler-172.30.26.254:20812-thread-8] INFO  c.g.accumulate.service.user.facade.UserInfoFacade - UserInfoFacade.findOne
11:07:06.873 [DubboServerHandler-172.30.26.254:20812-thread-8] INFO  c.g.accumulate.service.user.facade.UserInfoFacade - UserInfoFacade.findOne
11:07:06.873 [DubboServerHandler-172.30.26.254:20812-thread-8] INFO  c.g.accumulate.service.user.facade.UserInfoFacade - id = 2
11:07:06.873 [DubboServerHandler-172.30.26.254:20812-thread-8] INFO  c.g.accumulate.service.user.facade.UserInfoFacade - id = 2
11:09:14.086 [main] INFO  o.s.context.support.ClassPathXmlApplicationContext - Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@1ce5858: startup date [Wed Nov 23 11:09:14 CST 2016]; root of context hierarchy
11:09:14.177 [main] INFO  o.s.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [spring/spring-context.xml]
11:09:14.527 [main] INFO  o.s.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [spring/spring-dataSource.xml]
11:09:14.761 [main] INFO  o.s.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [spring/spring-dubbo-provider.xml]
11:09:14.844 [main] INFO  o.s.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [spring/spring-dubbo-consumer.xml]
11:09:15.047 [main] INFO  o.s.c.support.PropertySourcesPlaceholderConfigurer - Loading properties file from class path resource [public_system.properties]
11:09:15.122 [main] INFO  o.s.c.support.PropertySourcesPlaceholderConfigurer - Loading properties file from class path resource [config.properties]
11:09:15.132 [main] INFO  o.s.c.support.PropertySourcesPlaceholderConfigurer - Loading properties file from class path resource [db.properties]
11:09:16.176 [main] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Building JPA container EntityManagerFactory for persistence unit 'default'
11:09:18.736 [main] INFO  org.apache.zookeeper.ZooKeeper - Client environment:zookeeper.version=3.4.5-1392090, built on 09/30/2012 17:52 GMT
11:09:18.736 [main] INFO  org.apache.zookeeper.ZooKeeper - Client environment:host.name=guwenren
11:09:18.736 [main] INFO  org.apache.zookeeper.ZooKeeper - Client environment:java.version=1.7.0_75
11:09:18.736 [main] INFO  org.apache.zookeeper.ZooKeeper - Client environment:java.vendor=Oracle Corporation
11:09:18.736 [main] INFO  org.apache.zookeeper.ZooKeeper - Client environment:java.home=E:\soft\Java\jdk1.7.0_75\jre
